pinjaman_id,nasabah_id,produk_id,cabang_id,petugas_id,tanggal_akad,plafon,tenor_bulan,suku_bunga_tahunan,tujuan_penggunaan,status_pinjaman,is_batal,fk_nasabah_valid,fk_petugas_valid,ada_masalah_fk,total_kewajiban_x,total_realisasi_x,total_kewajiban_y,total_realisasi_y,total_kewajiban,total_realisasi,baki_debet,hari_tunggakan_terlama,kolektibilitas,kode_kolektibilitas,tanggal_lahir_x,umur_saat_akad,total_nilai_agunan,rasio_kredit_agunan,nik_terenkripsi,tanggal_lahir_y,jenis_kelamin,jenis_usaha,pendapatan_bulanan,lama_usaha_tahun,kota,provinsi,nik_terenkripsi_dim,tanggal_lahir,jenis_kelamin_dim,jenis_usaha_dim,pendapatan_bulanan_dim,lama_usaha_tahun_dim,kota_dim,provinsi_dim,nik_terenkripsi_dim,tanggal_lahir_dim,jenis_kelamin_dim,jenis_usaha_dim,pendapatan_bulanan_dim,lama_usaha_tahun_dim,kota_dim,provinsi_dim,nama_produk,segmen,plafon_min,plafon_maks,bunga_acuan_tahunan,nama_cabang,kota_cabang,provinsi_cabang,wilayah,tanggal_operasional,nama_petugas,cabang_id_petugas,tanggal_masuk,status_kepegawaian,tanggal,tahun,bulan,nama_bulan,kuartal,hari,hari_dalam_minggu,akhir_pekan,tanggal_waktu,tahun_waktu,bulan_waktu,nama_bulan_waktu,kuartal_waktu,hari_waktu,hari_dalam_minggu_waktu,akhir_pekan_waktu,nik_terenkripsi_nasabah,tanggal_lahir_nasabah,jenis_kelamin_nasabah,jenis_usaha_nasabah,pendapatan_bulanan_nasabah,lama_usaha_tahun_nasabah,kota_nasabah,provinsi_nasabah,nama_produk_produk,segmen_produk,plafon_min_produk,plafon_maks_produk,bunga_acuan_tahunan_produk,nama_produk_produk,segmen_produk,plafon_min_produk,plafon_maks_produk,bunga_acuan_tahunan_produk,nama_cabang_cabang,kota_cabang,provinsi_cabang,wilayah_cabang,tanggal_operasional_cabang,nama_petugas_petugas,cabang_id_petugas,tanggal_masuk_petugas,status_kepegawaian_petugas,is_npl
LN003103,NS001709,PRD02,CB08,PK012,2023-11-11,13500000.0,6,20.0,Modal Kerja,Aktif,False,True,True,False,14850000.0,12375000.0,14850000.0,12375000.0,14850000.0,12375000.0,2475000.0,751.0,Macet,5,1977-08-04,46.0,,,NIK0001709,1977-08-04,P,Salon,2720000.0,16.0,Bekasi,Jawa Barat,NIK0001709,1977-08-04,P,Salon,2720000.0,16.0,Bekasi,Jawa Barat,NIK0001709,1977-08-04,P,Salon,2720000.0,16.0,Bekasi,Jawa Barat,Kredit Investasi Mikro,Mikro,5000000,50000000,21.0,KC Jember,Jember,Jawa Timur,Wilayah III,2010-08-05,Oscar Pratama,CB02,2021-09-18,Kontrak,2023-11-11,2023.0,11.0,November,Q4,11.0,Saturday,True,2023-11-11,2023.0,11.0,November,Q4,11.0,Saturday,True,NIK0001709,1977-08-04,P,Salon,2720000.0,16.0,Bekasi,Jawa Barat,Kredit Investasi Mikro,Mikro,5000000,50000000,21.0,Kredit Investasi Mikro,Mikro,5000000,50000000,21.0,KC Jember,Jember,Jawa Timur,Wilayah III,2010-08-05,Oscar Pratama,CB02,2021-09-18,Kontrak,1
LN003104,NS000262,PRD02,CB06,PK004,2023-02-09,29000000.0,12,23.37,Modal Kerja,Aktif,False,True,True,False,35777304.0,29814420.0,35777304.0,29814420.0,35777304.0,29814420.0,5962884.0,753.0,Macet,5,1987-11-15,35.0,,,NIK0000262,1987-11-15,P,Pedagang Pasar,45530000.0,13.0,Gresik,Jawa Timur,NIK0000262,1987-11-15,P,Pedagang Pasar,45530000.0,13.0,Gresik,Jawa Timur,NIK0000262,1987-11-15,P,Pedagang Pasar,45530000.0,13.0,Gresik,Jawa Timur,Kredit Investasi Mikro,Mikro,5000000,50000000,21.0,KC Bogor,Bogor,Jawa Barat,Wilayah I,2020-03-02,Citra Ningrum,CB05,2016-12-25,Kontrak,2023-02-09,2023.0,2.0,February,Q1,9.0,Thursday,False,2023-02-09,2023.0,2.0,February,Q1,9.0,Thursday,False,NIK0000262,1987-11-15,P,Pedagang Pasar,45530000.0,13.0,Gresik,Jawa Timur,Kredit Investasi Mikro,Mikro,5000000,50000000,21.0,Kredit Investasi Mikro,Mikro,5000000,50000000,21.0,KC Bogor,Bogor,Jawa Barat,Wilayah I,2020-03-02,Citra Ningrum,CB05,2016-12-25,Kontrak,1
LN003105,NS000937,PRD03,CB12,PK005,2023-09-30,32500000.0,24,18.79,Investasi Alat,Aktif,False,True,True,False,44713512.0,42850449.0,44713512.0,42850449.0,44713512.0,42850449.0,1863063.0,429.0,Macet,5,1982-06-05,41.0,61770000.0,0.5261453780152178,NIK0000937,1982-06-05,L,Peternakan,1436940000.0,14.0,Jember,Jawa Timur,NIK0000937,1982-06-05,L,Peternakan,1436940000.0,14.0,Jember,Jawa Timur,NIK0000937,1982-06-05,L,Peternakan,1436940000.0,14.0,Jember,Jawa Timur,Kredit Usaha Kecil,Kecil,25000000,200000000,18.0,KC Pematangsiantar,Pematangsiantar,Sumatera Utara,Wilayah I,2021-11-22,Qonita Rahma,CB03,2021-05-19,Tetap,2023-09-30,2023.0,9.0,September,Q3,30.0,Saturday,True,2023-09-30,2023.0,9.0,September,Q3,30.0,Saturday,True,NIK0000937,1982-06-05,L,Peternakan,1436940000.0,14.0,Jember,Jawa Timur,Kredit Usaha Kecil,Kecil,25000000,200000000,18.0,Kredit Usaha Kecil,Kecil,25000000,200000000,18.0,KC Pematangsiantar,Pematangsiantar,Sumatera Utara,Wilayah I,2021-11-22,Qonita Rahma,CB03,2021-05-19,Tetap,1
LN003106,NS002733,PRD06,CB01,PK005,2022-09-21,26500000.0,12,24.86,Modal Kerja,Aktif,False,True,True,False,33087900.0,24815925.0,33087900.0,24815925.0,33087900.0,24815925.0,8271975.0,1167.0,Macet,5,1978-03-29,44.0,63290000.0,0.41870753673566125,NIK0002733,1978-03-29,P,Peternakan,1350000.0,11.0,Denpasar,Bali,NIK0002733,1978-03-29,P,Peternakan,1350000.0,11.0,Denpasar,Bali,NIK0002733,1978-03-29,P,Peternakan,1350000.0,11.0,Denpasar,Bali,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,KC Denpasar,Denpasar,Bali,Wilayah II,2020-10-26,Qonita Rahma,CB03,2021-05-19,Tetap,2022-09-21,2022.0,9.0,September,Q3,21.0,Wednesday,False,2022-09-21,2022.0,9.0,September,Q3,21.0,Wednesday,False,NIK0002733,1978-03-29,P,Peternakan,1350000.0,11.0,Denpasar,Bali,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,KC Denpasar,Denpasar,Bali,Wilayah II,2020-10-26,Qonita Rahma,CB03,2021-05-19,Tetap,1
LN003107,NS002556,PRD01,CB11,PK062,2024-05-18,3000000.0,6,24.37,Pembelian Stok,Lunas,False,True,True,False,3365550.0,3365550.0,3365550.0,3365550.0,3365550.0,3365550.0,0.0,4.0,Dalam Perhatian Khusus,2,1968-07-04,55.0,,,NIK0002556,1968-07-04,L,Laundry,5800000.0,10.0,MAGELANG,Jawa Tengah,NIK0002556,1968-07-04,L,Laundry,5800000.0,10.0,MAGELANG,Jawa Tengah,NIK0002556,1968-07-04,L,Laundry,5800000.0,10.0,MAGELANG,Jawa Tengah,Kredit Modal Kerja Mikro,Mikro,2000000,25000000,24.0,KC Makassar,Makassar,Sulawesi Selatan,Wilayah III,2015-01-21,Kurnia Sandi,CB08,2018-08-19,Tetap,2024-05-18,2024.0,5.0,May,Q2,18.0,Saturday,True,2024-05-18,2024.0,5.0,May,Q2,18.0,Saturday,True,NIK0002556,1968-07-04,L,Laundry,5800000.0,10.0,MAGELANG,Jawa Tengah,Kredit Modal Kerja Mikro,Mikro,2000000,25000000,24.0,Kredit Modal Kerja Mikro,Mikro,2000000,25000000,24.0,KC Makassar,Makassar,Sulawesi Selatan,Wilayah III,2015-01-21,Kurnia Sandi,CB08,2018-08-19,Tetap,0
LN003108,NS001379,PRD04,CB10,PK069,2024-11-12,4500000.0,12,20.26,Renovasi Tempat Usaha,Aktif,False,True,True,False,5411700.0,3156825.0,5411700.0,3156825.0,5411700.0,3156825.0,2254875.0,353.0,Macet,5,1979-04-27,45.0,,,NIK0001379,1979-04-27,P,Pedagang Pasar,699940000.0,8.0,Solo,Jawa Tengah,NIK0001379,1979-04-27,P,Pedagang Pasar,699940000.0,8.0,Solo,Jawa Tengah,NIK0001379,1979-04-27,P,Pedagang Pasar,699940000.0,8.0,Solo,Jawa Tengah,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,KC Medan,Medan,Sumatera Utara,Wilayah III,2011-09-22,Gita Permata,CB08,2016-07-19,Tetap,2024-11-12,2024.0,11.0,November,Q4,12.0,Tuesday,False,2024-11-12,2024.0,11.0,November,Q4,12.0,Tuesday,False,NIK0001379,1979-04-27,P,Pedagang Pasar,699940000.0,8.0,Solo,Jawa Tengah,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,KC Medan,Medan,Sumatera Utara,Wilayah III,2011-09-22,Gita Permata,CB08,2016-07-19,Tetap,1
LN003109,UNKNOWN,PRD01,CB20,PK099,2023-10-27,8000000.0,18,24.08,Investasi Alat,Lunas,False,False,True,True,10889586.0,7864701.0,10889586.0,7864701.0,10889586.0,7864701.0,3024885.0,765.0,Macet,5,,,14760000.0,0.5420054200542005,,,,,,,,,Tidak Diketahui,,Tidak Diketahui,Tidak Diketahui,,,Tidak Diketahui,Tidak Diketahui,Tidak Diketahui,,Tidak Diketahui,Tidak Diketahui,,,Tidak Diketahui,Tidak Diketahui,Kredit Modal Kerja Mikro,Mikro,2000000,25000000,24.0,KC Sidoarjo,Sidoarjo,Jawa Timur,Wilayah II,2019-11-21,Tri Handoko,CB11,2020-03-08,Kontrak,2023-10-27,2023.0,10.0,October,Q4,27.0,Friday,False,2023-10-27,2023.0,10.0,October,Q4,27.0,Friday,False,Tidak Diketahui,,Tidak Diketahui,Tidak Diketahui,,,Tidak Diketahui,Tidak Diketahui,Kredit Modal Kerja Mikro,Mikro,2000000,25000000,24.0,Kredit Modal Kerja Mikro,Mikro,2000000,25000000,24.0,KC Sidoarjo,Sidoarjo,Jawa Timur,Wilayah II,2019-11-21,Tri Handoko,CB11,2020-03-08,Kontrak,1
LN003110,NS003209,PRD01,CB14,PK087,2022-08-08,5500000.0,12,24.66,Modal Kerja,Lunas,False,True,True,False,6856296.0,6284938.0,6856296.0,6284938.0,6856296.0,6284938.0,571358.0,968.0,Macet,5,1967-12-12,54.0,9050000.0,0.6077348066298343,NIK0001026,1967-12-12,P,Bengkel,4340000.0,21.0,Bekasi,Jawa Barat,NIK0001026,1967-12-12,P,Bengkel,4340000.0,21.0,Bekasi,Jawa Barat,NIK0001026,1967-12-12,P,Bengkel,4340000.0,21.0,Bekasi,Jawa Barat,Kredit Modal Kerja Mikro,Mikro,2000000,25000000,24.0,KC Singaraja,Singaraja,Bali,Wilayah III,2020-03-08,Rendra Saputra,CB11,2017-07-09,Tetap,2022-08-08,2022.0,8.0,August,Q3,8.0,Monday,False,2022-08-08,2022.0,8.0,August,Q3,8.0,Monday,False,NIK0001026,1967-12-12,P,Bengkel,4340000.0,21.0,Bekasi,Jawa Barat,Kredit Modal Kerja Mikro,Mikro,2000000,25000000,24.0,Kredit Modal Kerja Mikro,Mikro,2000000,25000000,24.0,KC Singaraja,Singaraja,Bali,Wilayah III,2020-03-08,Rendra Saputra,CB11,2017-07-09,Tetap,1
LN003111,NS000877,PRD04,CB14,PK018,2024-04-05,11500000.0,12,22.51,Investasi Alat,Aktif,False,True,True,False,14088648.0,11740540.0,14088648.0,11740540.0,14088648.0,11740540.0,2348108.0,544.0,Macet,5,1989-01-03,35.0,16550000.0,0.6948640483383686,NIK0000877,1989-01-03,L,Pertanian,4630000.0,19.0,Kudus,Jawa Tengah,NIK0000877,1989-01-03,L,Pertanian,4630000.0,19.0,Kudus,Jawa Tengah,NIK0000877,1989-01-03,L,Pertanian,4630000.0,19.0,Kudus,Jawa Tengah,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,KC Singaraja,Singaraja,Bali,Wilayah III,2020-03-08,Muhammad Rizky,CB21,2020-03-27,Kontrak,2024-04-05,2024.0,4.0,April,Q2,5.0,Friday,False,2024-04-05,2024.0,4.0,April,Q2,5.0,Friday,False,NIK0000877,1989-01-03,L,Pertanian,4630000.0,19.0,Kudus,Jawa Tengah,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,KC Singaraja,Singaraja,Bali,Wilayah III,2020-03-08,Muhammad Rizky,CB21,2020-03-27,Kontrak,1
LN003112,NS000153,PRD05,CB22,PK044,2022-08-06,7000000.0,18,27.55,Pembelian Stok,Macet,False,True,True,False,9892746.0,4396776.0,9892746.0,4396776.0,9892746.0,4396776.0,5495970.0,1212.0,Macet,5,1962-02-09,60.0,15580000.0,0.4492939666238768,NIK0000153,1962-02-09,P,Bengkel,2080000.0,5.0,Malang,Jawa Timur,NIK0000153,1962-02-09,P,Bengkel,2080000.0,5.0,Malang,Jawa Timur,NIK0000153,1962-02-09,P,Bengkel,2080000.0,5.0,Malang,Jawa Timur,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,KC Makassar,Makassar,Sulawesi Selatan,Wilayah III,2021-04-10,Prasetyo Adi,CB02,2023-07-15,Tetap,2022-08-06,2022.0,8.0,August,Q3,6.0,Saturday,True,2022-08-06,2022.0,8.0,August,Q3,6.0,Saturday,True,NIK0000153,1962-02-09,P,Bengkel,2080000.0,5.0,Malang,Jawa Timur,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,KC Makassar,Makassar,Sulawesi Selatan,Wilayah III,2021-04-10,Prasetyo Adi,CB02,2023-07-15,Tetap,1
LN003113,NS003467,PRD02,CB08,PK065,2025-04-14,45500000.0,24,21.72,Investasi Alat,Lunas,False,True,True,False,65265192.0,10877532.0,65265192.0,10877532.0,65265192.0,10877532.0,54387660.0,231.0,Macet,5,1969-10-20,55.0,85790000.0,0.5303648443874578,NIK0001713,1969-10-20,L,Pertanian,5180000.0,6.0,Jember,Jawa Timur,NIK0001713,1969-10-20,L,Pertanian,5180000.0,6.0,Jember,Jawa Timur,NIK0001713,1969-10-20,L,Pertanian,5180000.0,6.0,Jember,Jawa Timur,Kredit Investasi Mikro,Mikro,5000000,50000000,21.0,KC Jember,Jember,Jawa Timur,Wilayah III,2010-08-05,Prasetyo Adi,CB17,2022-11-05,Kontrak,2025-04-14,2025.0,4.0,April,Q2,14.0,Monday,False,2025-04-14,2025.0,4.0,April,Q2,14.0,Monday,False,NIK0001713,1969-10-20,L,Pertanian,5180000.0,6.0,Jember,Jawa Timur,Kredit Investasi Mikro,Mikro,5000000,50000000,21.0,Kredit Investasi Mikro,Mikro,5000000,50000000,21.0,KC Jember,Jember,Jawa Timur,Wilayah III,2010-08-05,Prasetyo Adi,CB17,2022-11-05,Kontrak,1
LN003114,NS001400,PRD03,CB08,PK022,2023-03-23,67500000.0,24,16.97,Modal Kerja,Macet,False,True,True,False,90409488.0,41437681.0,90409488.0,41437681.0,90409488.0,41437681.0,48971807.0,892.0,Macet,5,1962-12-02,60.0,,,NIK0001400,1962-12-02,L,Jasa Jahit,1890000.0,13.0,Bekasi,Jawa Barat,NIK0001400,1962-12-02,L,Jasa Jahit,1890000.0,13.0,Bekasi,Jawa Barat,NIK0001400,1962-12-02,L,Jasa Jahit,1890000.0,13.0,Bekasi,Jawa Barat,Kredit Usaha Kecil,Kecil,25000000,200000000,18.0,KC Jember,Jember,Jawa Timur,Wilayah III,2010-08-05,Rendra Saputra,CB08,2023-12-03,Kontrak,2023-03-23,2023.0,3.0,March,Q1,23.0,Thursday,False,2023-03-23,2023.0,3.0,March,Q1,23.0,Thursday,False,NIK0001400,1962-12-02,L,Jasa Jahit,1890000.0,13.0,Bekasi,Jawa Barat,Kredit Usaha Kecil,Kecil,25000000,200000000,18.0,Kredit Usaha Kecil,Kecil,25000000,200000000,18.0,KC Jember,Jember,Jawa Timur,Wilayah III,2010-08-05,Rendra Saputra,CB08,2023-12-03,Kontrak,1
LN003115,NS000343,PRD03,CB19,PK064,2023-03-15,183500000.0,24,18.42,Investasi Alat,Aktif,False,True,True,False,251101392.0,209251159.0,251101392.0,209251159.0,251101392.0,209251159.0,41850233.0,869.0,Macet,5,1963-11-10,59.0,,,NIK0000343,1963-11-10,P,Tidak Diketahui,2210000.0,12.0,medan,Sumatera Utara,NIK0000343,1963-11-10,P,Tidak Diketahui,2210000.0,12.0,medan,Sumatera Utara,NIK0000343,1963-11-10,P,Tidak Diketahui,2210000.0,12.0,medan,Sumatera Utara,Kredit Usaha Kecil,Kecil,25000000,200000000,18.0,KC Kudus,Kudus,Jawa Tengah,Wilayah I,2014-12-03,Muhammad Rizky,CB11,2018-11-06,Kontrak,2023-03-15,2023.0,3.0,March,Q1,15.0,Wednesday,False,2023-03-15,2023.0,3.0,March,Q1,15.0,Wednesday,False,NIK0000343,1963-11-10,P,Tidak Diketahui,2210000.0,12.0,medan,Sumatera Utara,Kredit Usaha Kecil,Kecil,25000000,200000000,18.0,Kredit Usaha Kecil,Kecil,25000000,200000000,18.0,KC Kudus,Kudus,Jawa Tengah,Wilayah I,2014-12-03,Muhammad Rizky,CB11,2018-11-06,Kontrak,1
LN003116,NS003473,PRD05,CB09,PK085,2022-10-04,8500000.0,6,26.09,Ekspansi Cabang,Batal,True,True,True,False,0.0,0.0,,,0.0,0.0,0.0,0.0,Lancar,1,1983-11-25,38.0,,,NIK0002256,1983-11-25,P,Peternakan,5910000.0,10.0,Denpasar,Bali,NIK0002256,1983-11-25,P,Peternakan,5910000.0,10.0,Denpasar,Bali,NIK0002256,1983-11-25,P,Peternakan,5910000.0,10.0,Denpasar,Bali,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,KC Jember,Jember,Jawa Timur,Wilayah III,2014-07-05,Fajar Nugraha,CB05,2020-10-30,Kontrak,2022-10-04,2022.0,10.0,October,Q4,4.0,Tuesday,False,2022-10-04,2022.0,10.0,October,Q4,4.0,Tuesday,False,NIK0002256,1983-11-25,P,Peternakan,5910000.0,10.0,Denpasar,Bali,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,KC Jember,Jember,Jawa Timur,Wilayah III,2014-07-05,Fajar Nugraha,CB05,2020-10-30,Kontrak,0
LN003117,NS000379,PRD02,CB21,PK105,2024-04-10,39500000.0,18,19.81,Renovasi Tempat Usaha,Aktif,False,True,True,False,50585335.0,39851322.0,50585335.0,39851322.0,50585335.0,39851322.0,10734013.0,569.0,Macet,5,1967-08-10,56.0,0.0,,NIK0000379,1967-08-10,P,Laundry,2140000.0,5.0,Bogor,Jawa Barat,NIK0000379,1967-08-10,P,Laundry,2140000.0,5.0,Bogor,Jawa Barat,NIK0000379,1967-08-10,P,Laundry,2140000.0,5.0,Bogor,Jawa Barat,Kredit Investasi Mikro,Mikro,5000000,50000000,21.0,KC Solo,Solo,Jawa Tengah,Wilayah II,2010-06-25,Fajar Nugraha,CB13,2018-06-25,Kontrak,2024-04-10,2024.0,4.0,April,Q2,10.0,Wednesday,False,2024-04-10,2024.0,4.0,April,Q2,10.0,Wednesday,False,NIK0000379,1967-08-10,P,Laundry,2140000.0,5.0,Bogor,Jawa Barat,Kredit Investasi Mikro,Mikro,5000000,50000000,21.0,Kredit Investasi Mikro,Mikro,5000000,50000000,21.0,KC Solo,Solo,Jawa Tengah,Wilayah II,2010-06-25,Fajar Nugraha,CB13,2018-06-25,Kontrak,1
LN003118,NS001933,PRD04,CB17,PK096,2025-03-13,24000000.0,6,23.03,Renovasi Tempat Usaha,Aktif,False,True,True,False,26303000.0,22303000.0,26303000.0,22303000.0,26303000.0,22303000.0,4000000.0,262.0,Macet,5,1989-02-12,36.0,,,NIK0001933,1989-02-12,L,Pedagang Pasar,2110000.0,6.0,Cirebon,Jawa Barat,NIK0001933,1989-02-12,L,Pedagang Pasar,2110000.0,6.0,Cirebon,Jawa Barat,NIK0001933,1989-02-12,L,Pedagang Pasar,2110000.0,6.0,Cirebon,Jawa Barat,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,KC Parepare,Parepare,Sulawesi Selatan,Wilayah III,2016-01-14,Siti Aisyah,CB04,2023-02-08,Tetap,2025-03-13,2025.0,3.0,March,Q1,13.0,Thursday,False,2025-03-13,2025.0,3.0,March,Q1,13.0,Thursday,False,NIK0001933,1989-02-12,L,Pedagang Pasar,2110000.0,6.0,Cirebon,Jawa Barat,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,KC Parepare,Parepare,Sulawesi Selatan,Wilayah III,2016-01-14,Siti Aisyah,CB04,2023-02-08,Tetap,1
LN003119,NS001117,PRD06,CB06,PK015,2024-12-16,32500000.0,6,24.47,Renovasi Tempat Usaha,Batal,True,True,True,False,0.0,0.0,,,0.0,0.0,0.0,0.0,Lancar,1,2003-05-10,21.0,,,NIK0001117,2003-05-10,P,Kuliner,24950000.0,6.0,Singaraja,Bali,NIK0001117,2003-05-10,P,Kuliner,24950000.0,6.0,Singaraja,Bali,NIK0001117,2003-05-10,P,Kuliner,24950000.0,6.0,Singaraja,Bali,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,KC Bogor,Bogor,Jawa Barat,Wilayah I,2020-03-02,Qonita Rahma,CB20,2023-12-20,Kontrak,2024-12-16,2024.0,12.0,December,Q4,16.0,Monday,False,2024-12-16,2024.0,12.0,December,Q4,16.0,Monday,False,NIK0001117,2003-05-10,P,Kuliner,24950000.0,6.0,Singaraja,Bali,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,KC Bogor,Bogor,Jawa Barat,Wilayah I,2020-03-02,Qonita Rahma,CB20,2023-12-20,Kontrak,0
LN003120,NS001472,PRD01,CB15,PK081,2025-02-19,6500000.0,18,23.72,Modal Kerja,Aktif,False,True,True,False,8812692.0,4406346.0,8812692.0,4406346.0,8812692.0,4406346.0,4406346.0,195.0,Macet,5,1969-05-05,55.0,7840000.0,0.8290816326530612,NIK0001472,1969-05-05,P,Salon,2520000.0,6.0,Parepare,Sulawesi Selatan,NIK0001472,1969-05-05,P,Salon,2520000.0,6.0,Parepare,Sulawesi Selatan,NIK0001472,1969-05-05,P,Salon,2520000.0,6.0,Parepare,Sulawesi Selatan,Kredit Modal Kerja Mikro,Mikro,2000000,25000000,24.0,KC Makassar,Makassar,Sulawesi Selatan,Wilayah II,2021-12-12,Prasetyo Adi,CB09,2022-03-27,Tetap,2025-02-19,2025.0,2.0,February,Q1,19.0,Wednesday,False,2025-02-19,2025.0,2.0,February,Q1,19.0,Wednesday,False,NIK0001472,1969-05-05,P,Salon,2520000.0,6.0,Parepare,Sulawesi Selatan,Kredit Modal Kerja Mikro,Mikro,2000000,25000000,24.0,Kredit Modal Kerja Mikro,Mikro,2000000,25000000,24.0,KC Makassar,Makassar,Sulawesi Selatan,Wilayah II,2021-12-12,Prasetyo Adi,CB09,2022-03-27,Tetap,1
LN003121,NS001885,PRD05,CB20,PK116,2024-12-24,1500000.0,12,27.33,Pembelian Stok,Macet,False,True,True,False,1909944.0,1273296.0,1909944.0,1273296.0,1909944.0,1273296.0,636648.0,341.0,Macet,5,1993-06-11,31.0,,,NIK0001885,1993-06-11,P,Jasa Jahit,,15.0,Gresik,Jawa Timur,NIK0001885,1993-06-11,P,Jasa Jahit,,15.0,Gresik,Jawa Timur,NIK0001885,1993-06-11,P,Jasa Jahit,,15.0,Gresik,Jawa Timur,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,KC Sidoarjo,Sidoarjo,Jawa Timur,Wilayah II,2019-11-21,Lina Marlina,CB05,2016-10-03,Tetap,2024-12-24,2024.0,12.0,December,Q4,24.0,Tuesday,False,2024-12-24,2024.0,12.0,December,Q4,24.0,Tuesday,False,NIK0001885,1993-06-11,P,Jasa Jahit,,15.0,Gresik,Jawa Timur,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,KC Sidoarjo,Sidoarjo,Jawa Timur,Wilayah II,2019-11-21,Lina Marlina,CB05,2016-10-03,Tetap,1
LN003122,NS001127,PRD02,CB15,PK069,2022-08-19,14000000.0,24,23.44,Pembelian Stok,Aktif,False,True,True,False,20289733.0,17136000.0,20289733.0,17136000.0,20289733.0,17136000.0,3153733.0,1199.0,Macet,5,2001-11-09,20.0,,,NIK0001127,2001-11-09,P,Laundry,5620000.0,12.0,  Medan,Sumatera Utara,NIK0001127,2001-11-09,P,Laundry,5620000.0,12.0,  Medan,Sumatera Utara,NIK0001127,2001-11-09,P,Laundry,5620000.0,12.0,  Medan,Sumatera Utara,Kredit Investasi Mikro,Mikro,5000000,50000000,21.0,KC Makassar,Makassar,Sulawesi Selatan,Wilayah II,2021-12-12,Gita Permata,CB08,2016-07-19,Tetap,2022-08-19,2022.0,8.0,August,Q3,19.0,Friday,False,2022-08-19,2022.0,8.0,August,Q3,19.0,Friday,False,NIK0001127,2001-11-09,P,Laundry,5620000.0,12.0,  Medan,Sumatera Utara,Kredit Investasi Mikro,Mikro,5000000,50000000,21.0,Kredit Investasi Mikro,Mikro,5000000,50000000,21.0,KC Makassar,Makassar,Sulawesi Selatan,Wilayah II,2021-12-12,Gita Permata,CB08,2016-07-19,Tetap,1
LN003123,NS001072,PRD06,CB12,PK017,2023-08-30,7500000.0,36,24.77,Pembelian Stok,Lunas,False,True,True,False,13073220.0,6899754.0,13073220.0,6899754.0,13073220.0,6899754.0,6173466.0,703.0,Macet,5,1968-06-21,55.0,17500000.0,0.42857142857142855,NIK0001072,1968-06-21,P,Perikanan,5030000.0,4.0,Semarang,Jawa Tengah,NIK0001072,1968-06-21,P,Perikanan,5030000.0,4.0,Semarang,Jawa Tengah,NIK0001072,1968-06-21,P,Perikanan,5030000.0,4.0,Semarang,Jawa Tengah,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,KC Pematangsiantar,Pematangsiantar,Sumatera Utara,Wilayah I,2021-11-22,Dedi Kurniawan,CB18,2022-12-22,Tetap,2023-08-30,2023.0,8.0,August,Q3,30.0,Wednesday,False,2023-08-30,2023.0,8.0,August,Q3,30.0,Wednesday,False,NIK0001072,1968-06-21,P,Perikanan,5030000.0,4.0,Semarang,Jawa Tengah,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,KC Pematangsiantar,Pematangsiantar,Sumatera Utara,Wilayah I,2021-11-22,Dedi Kurniawan,CB18,2022-12-22,Tetap,1
