nasabah_id,nik_terenkripsi,tanggal_lahir,jenis_kelamin,jenis_usaha,pendapatan_bulanan,lama_usaha_tahun,kota,provinsi
NS002158,NIK0002158,2001-04-12,P,Jasa Jahit,,11.0,Malang,Jawa Timur
NS002159,NIK0002159,1971-09-03,P,Warung Kelontong,5350000.0,12.0,  Cirebon,Jawa Barat
NS002160,NIK0002160,1977-04-07,P,Peternakan,,13.0,Solo,Jawa Tengah
NS002161,NIK0002161,1970-01-22,P,Kuliner,11670000.0,19.0,Singaraja,Bali
NS002162,NIK0002162,1988-06-03,P,Warung Kelontong,5840000.0,13.0,Bogor,Jawa Barat
NS002163,NIK0002163,1963-12-30,L,Kuliner,4370000.0,5.0,Bandung,Jawa Barat
NS002164,NIK0002164,1966-02-08,P,Kuliner,1740000.0,4.0,Malang,Jawa Timur
NS002165,NIK0002165,2003-04-11,P,Peternakan,6060000.0,6.0,Surabaya,Jawa Timur
NS002166,NIK0002166,1996-08-11,L,Kerajinan,2800000.0,11.0,Parepare,Sulawesi Selatan
NS002167,NIK0002167,1962-06-13,P,Kuliner,3920000.0,11.0,Pematangsiantar,Sumatera Utara
NS002168,NIK0002168,1984-11-25,L,Toko Bangunan,6590000.0,20.0,Surabaya,Jawa Timur
NS002169,NIK0002169,1995-05-29,P,Pertanian,10520000.0,3.0,Kediri,Jawa Timur
NS002170,NIK0002170,1985-05-01,P,Pedagang Pasar,7140000.0,15.0,Makassar,Sulawesi Selatan
NS002171,NIK0002171,1968-02-26,P,Pertanian,6760000.0,1.0,Solo,Jawa Tengah
NS002172,NIK0002172,1963-04-18,L,Jasa Jahit,3090000.0,6.0,Kudus,Jawa Tengah
NS002173,NIK0002173,1989-12-05,P,Perikanan,6460000.0,17.0,Sidoarjo,Jawa Timur
NS002174,NIK0002174,1965-05-22,P,Pertanian,7130000.0,2.0,Magelang,Jawa Tengah
NS002175,NIK0002175,2003-08-01,P,Tidak Diketahui,3560000.0,17.0,Cirebon,Jawa Barat
NS002176,NIK0002176,1966-09-03,P,Kerajinan,4570000.0,16.0,solo,Jawa Tengah
NS002177,NIK0002177,1967-07-29,P,Kerajinan,3680000.0,7.0,Bogor,Jawa Barat
NS002178,NIK0002178,1994-08-08,P,Warung Kelontong,9460000.0,11.0,Semarang,Jawa Tengah
NS002179,NIK0002179,1985-08-18,L,Warung Kelontong,2350000.0,16.0,Jember,Jawa Timur
NS002180,NIK0002180,1978-03-05,P,Peternakan,1720000.0,3.0,Kudus,Jawa Tengah
NS002181,NIK0002181,1979-01-10,P,Laundry,,20.0,Solo,Jawa Tengah
NS002182,NIK0002182,1965-02-03,P,Perikanan,,1.0,Singaraja,Bali
NS002183,NIK0002183,1976-11-02,P,Salon,7350000.0,7.0,Gresik,Jawa Timur
NS002184,NIK0002184,1980-05-16,P,Toko Bangunan,10850000.0,21.0,Kediri,Jawa Timur
NS002185,NIK0002185,2001-08-30,P,Laundry,,12.0,Pematangsiantar,Sumatera Utara
NS002186,NIK0002186,1988-09-11,P,Salon,6680000.0,15.0,Gresik,Jawa Timur
NS002187,NIK0002187,1975-04-04,P,Toko Bangunan,2580000.0,19.0,Makassar,Sulawesi Selatan
NS002188,NIK0002188,1985-12-12,P,Peternakan,2410000.0,3.0,Kudus,Jawa Tengah
NS002189,NIK0002189,1974-03-15,P,Pedagang Pasar,6430000.0,21.0,Denpasar,Bali
NS002190,NIK0002190,1997-10-02,L,Kerajinan,3510000.0,20.0,Magelang,Jawa Tengah
NS002191,NIK0002191,1963-12-16,P,Kerajinan,3910000.0,2.0,Medan,Sumatera Utara
NS002192,NIK0002192,1973-09-08,P,Laundry,8610000.0,20.0,Surabaya,Jawa Timur
NS002193,NIK0002193,1989-03-08,P,Kuliner,8450000.0,1.0,Sidoarjo,Jawa Timur
NS002194,NIK0002194,1997-06-03,L,Salon,7760000.0,3.0,Jember,Jawa Timur
NS002195,NIK0002195,1996-11-25,L,Jasa Jahit,5730000.0,14.0,Kudus,Jawa Tengah
NS002196,NIK0002196,1984-02-06,L,Kerajinan,2890000.0,20.0,Parepare,Sulawesi Selatan
NS002197,NIK0002197,1963-05-22,P,Laundry,1280000.0,18.0,Bandung,Jawa Barat
NS002198,NIK0002198,1984-12-10,P,Peternakan,7220000.0,18.0,Gresik,Jawa Timur
NS002199,NIK0002199,1999-04-18,P,Jasa Jahit,8950000.0,14.0,Parepare,Sulawesi Selatan
NS002200,NIK0002200,1980-05-15,L,Toko Bangunan,4940000.0,7.0,Semarang,Jawa Tengah
NS002201,NIK0002201,1966-03-27,P,Pedagang Pasar,,3.0,Kediri,Jawa Timur
NS002202,NIK0002202,1972-06-17,L,Salon,2950000.0,10.0,Kediri,Jawa Timur
NS002203,NIK0002203,1987-03-21,P,Pedagang Pasar,11867500.0,8.0,BOGOR,Jawa Barat
NS002204,NIK0002204,2002-05-21,P,Jasa Jahit,4220000.0,12.0,Kediri,Jawa Timur
NS002205,NIK0002205,1962-02-05,P,Laundry,3650000.0,20.0,Parepare,Sulawesi Selatan
NS002206,NIK0002206,1999-12-15,P,Toko Bangunan,4940000.0,2.0,Magelang,Jawa Tengah
NS002207,NIK0002207,1993-10-08,L,Jasa Jahit,2960000.0,7.0,Semarang,Jawa Tengah
NS002208,NIK0002208,1982-05-09,P,Kuliner,4120000.0,21.0,Malang,Jawa Timur
NS002209,NIK0002209,1972-09-06,P,Bengkel,6970000.0,14.0,Surabaya,Jawa Timur
NS002210,NIK0002210,2000-09-14,P,Perikanan,4780000.0,7.0,Solo,Jawa Tengah
NS002211,NIK0002211,1971-06-29,P,Bengkel,2700000.0,9.0,Singaraja,Bali
NS002212,NIK0002212,1963-09-04,L,Pedagang Pasar,3320000.0,19.0,Denpasar,Bali
NS002213,NIK0002213,1986-03-12,L,Peternakan,3930000.0,6.0,Sidoarjo,Jawa Timur
NS002214,NIK0002214,1977-05-18,L,Peternakan,2970000.0,13.0,Solo,Jawa Tengah
NS002215,NIK0002215,1983-06-02,P,Pertanian,1641200000.0,19.0,Kudus,Jawa Tengah
NS002216,NIK0002216,1979-05-23,P,Perikanan,3090000.0,2.0,Pematangsiantar,Sumatera Utara
NS002217,NIK0002217,2002-01-29,L,Pedagang Pasar,3460000.0,12.0,Parepare,Sulawesi Selatan
NS002218,NIK0002218,1967-04-18,L,Warung Kelontong,5510000.0,8.0,Magelang,Jawa Tengah
NS002219,NIK0002219,1970-06-06,L,Warung Kelontong,268550000.0,21.0,MAKASSAR,Sulawesi Selatan
NS002220,NIK0002220,1981-04-07,P,Kerajinan,3720000.0,7.0,Pematangsiantar,Sumatera Utara
NS002221,NIK0002221,1998-02-24,P,Bengkel,2190000.0,13.0,Malang,Jawa Timur
NS002222,NIK0002222,1979-02-21,P,Kuliner,3190000.0,7.0,Solo,Jawa Tengah
NS002223,NIK0002223,1987-07-31,L,Jasa Jahit,2060000.0,20.0,KEDIRI,Jawa Timur
NS002224,NIK0002224,1988-03-13,P,Kuliner,,9.0,Magelang,Jawa Tengah
NS002225,NIK0002225,1981-08-07,P,Perikanan,3570000.0,15.0,Pematangsiantar,Sumatera Utara
NS002226,NIK0002226,1975-12-25,P,Jasa Jahit,9650000.0,8.0,Solo,Jawa Tengah
NS002227,NIK0002227,1985-04-16,P,Warung Kelontong,12700000.0,12.0,Singaraja,Bali
NS002228,NIK0002228,1999-12-26,L,Pedagang Pasar,,4.0,Malang,Jawa Timur
NS002229,NIK0002229,1986-02-22,L,Peternakan,3230000.0,7.0,Sidoarjo,Jawa Timur
NS002230,NIK0002230,1966-04-14,P,Tidak Diketahui,6580000.0,5.0,Denpasar,Bali
NS002231,NIK0002231,1967-11-18,P,Salon,6170000.0,16.0,Bekasi,Jawa Barat
NS002232,NIK0002232,1974-02-13,P,LAINNYA,2180000.0,5.0,Makassar,Sulawesi Selatan
NS002233,NIK0002233,1963-03-16,L,Jasa Jahit,2280000.0,20.0,Kediri,Jawa Timur
NS002234,NIK0002234,1963-09-19,P,Pedagang Pasar,14130000.0,3.0,Magelang,Jawa Tengah
NS002235,NIK0002235,2002-07-04,P,Perikanan,4740000.0,14.0,Bogor,Jawa Barat
NS002236,NIK0002236,1965-05-17,P,Pertanian,,15.0,Semarang,Jawa Tengah
NS002237,NIK0002237,1994-04-27,L,Warung Kelontong,5840000.0,14.0,Semarang,Jawa Tengah
NS002238,NIK0002238,1999-07-19,L,Bengkel,7240000.0,14.0,Cirebon,Jawa Barat
NS002239,NIK0002239,1982-05-30,L,Salon,3570000.0,5.0,Jember,Jawa Timur
NS002240,NIK0002240,1994-08-03,P,Pertanian,2090000.0,19.0,Magelang,Jawa Tengah
NS002241,NIK0002241,1989-03-22,L,Salon,3490000.0,6.0,Parepare,Sulawesi Selatan
NS002242,NIK0002242,1961-11-07,P,Jasa Jahit,7060000.0,12.0,Semarang,Jawa Tengah
NS002243,NIK0002243,1965-08-08,P,Peternakan,7540000.0,4.0,Kudus,Jawa Tengah
NS002244,NIK0002244,1960-08-07,P,Perikanan,4480000.0,14.0,Sidoarjo,Jawa Timur
NS002245,NIK0002245,1965-01-09,L,Peternakan,2230000.0,7.0,Gresik,Jawa Timur
NS002246,NIK0002246,1993-07-30,L,Kuliner,1580000.0,10.0,Jember,Jawa Timur
NS002247,NIK0002247,2000-01-02,P,Pedagang Pasar,4350000.0,15.0,Semarang,Jawa Tengah
NS002248,NIK0002248,2003-02-08,P,Toko Bangunan,7290000.0,12.0,Makassar,Sulawesi Selatan
NS002249,NIK0002249,2001-02-10,P,Kuliner,1740000.0,10.0,makassar,Sulawesi Selatan
NS002250,NIK0002250,1966-02-04,L,Warung Kelontong,2510000.0,10.0,Kudus,Jawa Tengah
NS002251,NIK0002251,1997-01-04,P,Warung Kelontong,3670000.0,2.0,Magelang,Jawa Tengah
NS002252,NIK0002252,1967-07-31,P,Pertanian,4210000.0,3.0,Jember,Jawa Timur
NS002253,NIK0002253,1997-08-04,L,Bengkel,3460000.0,6.0,Solo,Jawa Tengah
NS002254,NIK0002254,1999-06-02,P,Kerajinan,2820000.0,14.0,Denpasar,Bali
NS002255,NIK0002255,1978-11-20,P,Kerajinan,2120000.0,10.0,Kudus,Jawa Tengah
NS002256,NIK0002256,1984-11-24,P,Jasa Jahit,5300000.0,11.0,Semarang,Jawa Tengah
NS002257,NIK0002257,1989-12-10,P,Laundry,,7.0,Bogor,Jawa Barat
NS002258,NIK0002258,1965-12-18,P,Kerajinan,4200000.0,11.0,BOGOR,Jawa Barat
NS002259,NIK0002259,1994-03-02,P,Peternakan,4340000.0,16.0,Kediri,Jawa Timur
NS002260,NIK0002260,1983-04-27,L,Perikanan,2020000.0,21.0,Jember,Jawa Timur
NS002261,NIK0002261,1992-06-14,L,Salon,3130000.0,7.0,Bandung,Jawa Barat
NS002262,NIK0002262,1981-03-06,L,Kuliner,3290000.0,15.0,Kudus,Jawa Tengah
NS002263,NIK0002263,2002-09-15,P,Peternakan,3480000.0,16.0,Kudus,Jawa Tengah
NS002264,NIK0002264,1986-10-24,P,Jasa Jahit,5820000.0,13.0,Surabaya,Jawa Timur
NS002265,NIK0002265,1990-10-25,L,Kerajinan,4590000.0,7.0,Cirebon,Jawa Barat
NS002266,NIK0002266,1970-12-26,L,Warung Kelontong,1720000.0,17.0,Jember,Jawa Timur
NS002267,NIK0002267,1974-10-26,P,Perikanan,2640000.0,2.0,bogor,Jawa Barat
NS002268,NIK0002268,1996-03-05,P,Toko Bangunan,1420000.0,20.0,Bogor,Jawa Barat
NS002269,NIK0002269,1996-10-11,P,Pedagang Pasar,,18.0,Malang,Jawa Timur
NS002270,NIK0002270,1989-12-18,P,Pertanian,4950000.0,17.0,Surabaya,Jawa Timur
NS002271,NIK0002271,1975-11-06,L,LAINNYA,6110000.0,12.0,Solo,Jawa Tengah
NS002272,NIK0002272,1967-08-03,P,Pertanian,2790000.0,17.0,Sidoarjo,Jawa Timur
NS002273,NIK0002273,1979-02-10,P,Peternakan,6110000.0,15.0,JEMBER,Jawa Timur
NS002274,NIK0002274,1980-07-26,P,Toko Bangunan,11540000.0,10.0,Bandung,Jawa Barat
NS002275,NIK0002275,1985-05-29,L,Pedagang Pasar,11820000.0,10.0,Malang,Jawa Timur
NS002276,NIK0002276,1986-10-21,L,Toko Bangunan,5820000.0,5.0,Parepare,Sulawesi Selatan
NS002277,NIK0002277,1962-08-20,P,Kerajinan,3810000.0,4.0,Sidoarjo,Jawa Timur
NS002278,NIK0002278,1984-11-30,L,Laundry,2370000.0,8.0,Cirebon,Jawa Barat
NS002279,NIK0002279,1994-07-23,P,Warung Kelontong,4420000.0,17.0,Makassar,Sulawesi Selatan
NS002280,NIK0002280,1983-03-26,L,Kuliner,8800000.0,6.0,Pematangsiantar,Sumatera Utara
NS002281,NIK0002281,1995-08-24,P,Pertanian,3830000.0,11.0,denpasar,Bali
NS002282,NIK0002282,1989-03-28,L,Peternakan,3300000.0,13.0,Kediri,Jawa Timur
NS002283,NIK0002283,2000-09-26,L,Kerajinan,4920000.0,5.0,Makassar,Sulawesi Selatan
NS002284,NIK0002284,1960-03-01,P,Jasa Jahit,7360000.0,19.0,Pematangsiantar,Sumatera Utara
NS002285,NIK0002285,1974-02-09,L,Warung Kelontong,4830000.0,2.0,Medan,Sumatera Utara
NS002286,NIK0002286,1986-06-15,L,Jasa Jahit,3170000.0,9.0,Malang,Jawa Timur
NS002287,NIK0002287,1986-04-30,P,Kuliner,9200000.0,7.0,Bekasi,Jawa Barat
NS002288,NIK0002288,1979-07-03,P,Kerajinan,6970000.0,18.0,Pematangsiantar,Sumatera Utara
NS002289,NIK0002289,1986-12-19,P,Jasa Jahit,11990000.0,4.0,Parepare,Sulawesi Selatan
NS002290,NIK0002290,1977-04-10,P,Perikanan,4460000.0,12.0,Medan,Sumatera Utara
NS002291,NIK0002291,1968-10-31,P,Laundry,2600000.0,14.0,Malang,Jawa Timur
NS002292,NIK0002292,1987-08-23,P,Pedagang Pasar,3650000.0,13.0,bandung,Jawa Barat
NS002293,NIK0002293,2003-07-12,P,Warung Kelontong,5810000.0,9.0,Bekasi,Jawa Barat
NS002294,NIK0002294,1963-02-15,P,Toko Bangunan,4310000.0,8.0,Gresik,Jawa Timur
NS002295,NIK0002295,1966-12-25,P,Jasa Jahit,3960000.0,16.0,Jember,Jawa Timur
NS002296,NIK0002296,1965-10-18,L,Perikanan,5580000.0,16.0,Denpasar,Bali
NS002297,NIK0002297,1963-04-12,P,LAINNYA,6430000.0,19.0,Jember,Jawa Timur
NS002298,NIK0002298,1993-01-04,P,Toko Bangunan,2880000.0,15.0,Magelang,Jawa Tengah
NS002299,NIK0002299,1981-11-21,L,Salon,1390000.0,17.0,Magelang,Jawa Tengah
NS002300,NIK0002300,1981-12-06,P,Perikanan,3430000.0,7.0,Medan,Sumatera Utara
NS002301,NIK0002301,1997-07-24,L,Toko Bangunan,5920000.0,20.0,MEDAN,Sumatera Utara
NS002302,NIK0002302,1998-07-20,L,Toko Bangunan,4800000.0,21.0,Makassar,Sulawesi Selatan
NS002303,NIK0002303,1977-05-30,L,Kuliner,5470000.0,1.0,Solo,Jawa Tengah
NS002304,NIK0002304,1981-06-10,L,Salon,21210000.0,1.0,Pematangsiantar,Sumatera Utara
NS002305,NIK0002305,1964-07-21,P,Pedagang Pasar,8420000.0,20.0,Bogor,Jawa Barat
NS002306,NIK0002306,1992-02-09,P,Kuliner,4420000.0,19.0,Solo,Jawa Tengah
NS002307,NIK0002307,1964-09-02,L,Salon,6850000.0,13.0,Gresik,Jawa Timur
NS002308,NIK0002308,1971-04-07,P,Salon,2270000.0,13.0,Magelang,Jawa Tengah
NS002309,NIK0002309,1964-08-08,P,Pertanian,6590000.0,5.0,Cirebon,Jawa Barat
NS002310,NIK0002310,1990-09-12,L,Pedagang Pasar,3890000.0,6.0,bogor,Jawa Barat
NS002311,NIK0002311,1972-04-10,P,Laundry,1850000.0,17.0,Medan,Sumatera Utara
NS002312,NIK0002312,1975-09-14,L,Pedagang Pasar,10650000.0,5.0,Sidoarjo,Jawa Timur
NS002313,NIK0002313,1998-06-04,L,Jasa Jahit,,1.0,Makassar,Sulawesi Selatan
NS002314,NIK0002314,1962-08-08,L,Pertanian,6950000.0,1.0,Bogor,Jawa Barat
NS002315,NIK0002315,1992-05-11,L,Tidak Diketahui,3350000.0,9.0,Makassar,Sulawesi Selatan
NS002316,NIK0002316,1964-07-05,L,Kerajinan,6600000.0,5.0,Kediri,Jawa Timur
NS002317,NIK0002317,1987-05-15,L,Kerajinan,7360000.0,20.0,Pematangsiantar,Sumatera Utara
NS002318,NIK0002318,1988-01-12,P,Perikanan,3770000.0,14.0,Kudus,Jawa Tengah
NS002319,NIK0002319,1986-02-17,P,Tidak Diketahui,2260000.0,18.0,Bekasi,Jawa Barat
NS002320,NIK0002320,1966-12-13,P,Kerajinan,,9.0,Sidoarjo,Jawa Timur
NS002321,NIK0002321,1970-10-11,P,Jasa Jahit,3400000.0,16.0,Kudus,Jawa Tengah
NS002322,NIK0002322,1991-08-03,P,Salon,8440000.0,11.0,Cirebon ,Jawa Barat
NS002323,NIK0002323,1969-01-10,L,Pedagang Pasar,3190000.0,18.0,Surabaya,Jawa Timur
NS002324,NIK0002324,1985-04-30,L,Pedagang Pasar,3050000.0,11.0,Magelang,Jawa Tengah
NS002325,NIK0002325,1973-12-04,L,Pedagang Pasar,2380000.0,13.0,Solo,Jawa Tengah
NS002326,NIK0002326,1984-12-22,P,Warung Kelontong,5560000.0,5.0,Surabaya,Jawa Timur
NS002327,NIK0002327,1976-09-05,L,Toko Bangunan,5760000.0,14.0,Bandung,Jawa Barat
NS002328,NIK0002328,1966-04-30,P,Pertanian,4930000.0,12.0,Magelang,Jawa Tengah
NS002329,NIK0002329,1964-10-30,P,Warung Kelontong,4020000.0,20.0,Semarang,Jawa Tengah
NS002330,NIK0002330,1981-02-05,P,Kerajinan,3450000.0,15.0,Sidoarjo,Jawa Timur
NS002331,NIK0002331,1982-06-08,L,Peternakan,2170000.0,5.0,Jember,Jawa Timur
NS002332,NIK0002332,1974-01-02,P,Peternakan,6060000.0,11.0,Parepare,Sulawesi Selatan
NS002333,NIK0002333,1990-01-24,P,Laundry,2440000.0,9.0,Kudus,Jawa Tengah
NS002334,NIK0002334,1988-02-16,P,Salon,2230000.0,5.0,Bandung,Jawa Barat
NS002335,NIK0002335,1963-05-25,L,Pertanian,11270000.0,19.0,Denpasar,Bali
NS002336,NIK0002336,1981-03-10,P,Salon,4380000.0,15.0,  Bogor,Jawa Barat
NS002337,NIK0002337,1974-01-13,P,Toko Bangunan,2500000.0,12.0,Jember,Jawa Timur
NS002338,NIK0002338,1977-05-29,L,Tidak Diketahui,5340000.0,16.0,Magelang,Jawa Tengah
NS002339,NIK0002339,1982-06-04,L,LAINNYA,4260000.0,6.0,Pematangsiantar,Sumatera Utara
NS002340,NIK0002340,1972-06-03,P,Jasa Jahit,4070000.0,1.0,Semarang,Jawa Tengah
NS002341,NIK0002341,1975-07-04,L,Kerajinan,3410000.0,5.0,Jember,Jawa Timur
NS002342,NIK0002342,1968-07-29,P,Salon,5520000.0,11.0,Makassar,Sulawesi Selatan
NS002343,NIK0002343,2003-05-01,L,Pedagang Pasar,1290000.0,20.0,singaraja,Bali
NS002344,NIK0002344,1979-02-28,P,Kuliner,13020000.0,12.0,Bekasi,Jawa Barat
NS002345,NIK0002345,2003-12-25,P,Salon,7310000.0,17.0,Jember,Jawa Timur
NS002346,NIK0002346,1989-05-17,P,Salon,,19.0,Malang,Jawa Timur
NS002347,NIK0002347,1967-01-30,L,Warung Kelontong,8750000.0,1.0,Surabaya,Jawa Timur
NS002348,NIK0002348,1983-05-07,L,Pertanian,3550000.0,7.0,Singaraja,Bali
NS002349,NIK0002349,1961-10-26,L,Jasa Jahit,6890000.0,19.0,SURABAYA,Jawa Timur
NS002350,NIK0002350,1991-03-09,P,Toko Bangunan,3910000.0,20.0,Bandung,Jawa Barat
NS002351,NIK0002351,1977-07-05,L,Perikanan,4020000.0,18.0,Surabaya,Jawa Timur
NS002352,NIK0002352,1993-10-12,L,Perikanan,4180000.0,3.0,Sidoarjo,Jawa Timur
NS002353,NIK0002353,1971-11-05,L,Perikanan,,20.0,Denpasar,Bali
NS002354,NIK0002354,1990-11-09,P,Salon,6130000.0,3.0,Solo ,Jawa Tengah
NS002355,NIK0002355,1995-08-09,P,Bengkel,3500000.0,18.0,bekasi,Jawa Barat
NS002356,NIK0002356,2003-04-26,P,Laundry,3350000.0,14.0,Sidoarjo,Jawa Timur
NS002357,NIK0002357,1976-03-31,P,Pedagang Pasar,8220000.0,6.0,Malang,Jawa Timur
NS002358,NIK0002358,1973-03-21,P,Toko Bangunan,10390000.0,11.0,Kudus,Jawa Tengah
NS002359,NIK0002359,1997-05-23,L,Salon,5410000.0,3.0,Cirebon,Jawa Barat
NS002360,NIK0002360,1982-01-12,P,Kuliner,11470000.0,15.0,Bogor,Jawa Barat
NS002361,NIK0002361,1965-08-26,P,LAINNYA,6260000.0,15.0,Kudus,Jawa Tengah
NS002362,NIK0002362,1980-09-28,P,Laundry,6180000.0,15.0,Gresik,Jawa Timur
NS002363,NIK0002363,1997-06-17,P,Toko Bangunan,4470000.0,19.0,Singaraja,Bali
NS002364,NIK0002364,1998-04-29,P,Jasa Jahit,6462500.0,8.0,Kediri,Jawa Timur
NS002365,NIK0002365,1993-02-27,L,Perikanan,3250000.0,8.0,Pematangsiantar,Sumatera Utara
NS002366,NIK0002366,1974-10-20,L,Pedagang Pasar,4430000.0,14.0,Parepare,Sulawesi Selatan
NS002367,NIK0002367,1976-02-09,L,Warung Kelontong,1310000.0,9.0,Malang,Jawa Timur
NS002368,NIK0002368,1968-12-17,P,Laundry,3020000.0,13.0,Jember,Jawa Timur
NS002369,NIK0002369,1989-06-10,P,Pertanian,3330000.0,4.0,Medan,Sumatera Utara
NS002370,NIK0002370,2000-03-11,L,Laundry,7230000.0,19.0,Malang,Jawa Timur
NS002371,NIK0002371,1991-01-01,L,Warung Kelontong,5620000.0,10.0,Kudus ,Jawa Tengah
NS002372,NIK0002372,2001-12-16,L,Laundry,3750000.0,13.0,Cirebon,Jawa Barat
NS002373,NIK0002373,1995-02-13,L,Toko Bangunan,6610000.0,7.0,Pematangsiantar,Sumatera Utara
NS002374,NIK0002374,1980-11-17,P,Warung Kelontong,4630000.0,12.0,Bogor,Jawa Barat
NS002375,NIK0002375,1970-02-14,P,Pertanian,5080000.0,13.0,Surabaya,Jawa Timur
NS002376,NIK0002376,1982-08-28,P,Salon,3670000.0,6.0,Kediri,Jawa Timur
NS002377,NIK0002377,1985-10-14,P,Toko Bangunan,4860000.0,10.0,singaraja,Bali
NS002378,NIK0002378,1962-04-24,P,Laundry,4580000.0,9.0,Surabaya,Jawa Timur
NS002379,NIK0002379,1979-09-01,L,Salon,3500000.0,10.0,Solo,Jawa Tengah
NS002380,NIK0002380,1981-08-30,P,Pertanian,,10.0,Medan,Sumatera Utara
NS002381,NIK0002381,1990-01-22,P,Warung Kelontong,2450000.0,4.0,Semarang,Jawa Tengah
NS002382,NIK0002382,1974-10-13,L,Kuliner,5250000.0,2.0,Kudus,Jawa Tengah
NS002383,NIK0002383,2002-04-04,L,Perikanan,3240000.0,6.0,medan,Sumatera Utara
NS002384,NIK0002384,1982-09-25,P,Pedagang Pasar,8770000.0,3.0,  Surabaya,Jawa Timur
NS002385,NIK0002385,1993-02-28,P,Bengkel,1680000.0,7.0,Gresik,Jawa Timur
NS002386,NIK0002386,1962-08-17,P,Toko Bangunan,4900000.0,1.0,Parepare,Sulawesi Selatan
NS002387,NIK0002387,1985-07-08,P,Pertanian,3820000.0,10.0,Bandung,Jawa Barat
NS002388,NIK0002388,2000-03-11,P,Toko Bangunan,5680000.0,21.0,Kudus,Jawa Tengah
NS002389,NIK0002389,1969-09-20,P,Pertanian,8760000.0,6.0,Bdg,Jawa Barat
NS002390,NIK0002390,1967-10-25,L,Laundry,5730000.0,15.0,Magelang,Jawa Tengah
NS002391,NIK0002391,1971-11-18,L,Tidak Diketahui,1300000.0,14.0,Bekasi,Jawa Barat
NS002392,NIK0002392,1965-10-08,L,Laundry,7296750.0,3.0,Cirebon,Jawa Barat
NS002393,NIK0002393,2000-09-11,L,Toko Bangunan,1830000.0,15.0,Makassar,Sulawesi Selatan
NS002394,NIK0002394,1983-06-01,P,Warung Kelontong,2230000.0,1.0,Surabaya,Jawa Timur
NS002395,NIK0002395,1998-03-01,L,Kerajinan,5050000.0,5.0,Bandung,Jawa Barat
NS002396,NIK0002396,1962-07-30,P,Laundry,9050000.0,3.0,Cirebon,Jawa Barat
NS002397,NIK0002397,2002-06-06,P,Tidak Diketahui,4660000.0,4.0,Malang,Jawa Timur
NS002398,NIK0002398,1976-04-19,L,Salon,2480000.0,17.0,Semarang,Jawa Tengah
NS002399,NIK0002399,2001-04-21,P,Pertanian,4920000.0,9.0,Jember,Jawa Timur
NS002400,NIK0002400,1982-12-05,P,Pertanian,3680000.0,9.0,Jember,Jawa Timur
NS002401,NIK0002401,1968-05-06,P,Kerajinan,5900000.0,3.0,Makassar,Sulawesi Selatan
NS002402,NIK0002402,1973-03-09,P,Bengkel,5110000.0,17.0,Singaraja ,Bali
NS002403,NIK0002403,1983-09-06,P,Perikanan,5680000.0,12.0,Kudus,Jawa Tengah
NS002404,NIK0002404,2002-10-28,P,Kerajinan,3620000.0,6.0,MEDAN,Sumatera Utara
NS002405,NIK0002405,1980-10-26,P,Peternakan,4500000.0,21.0,Makassar,Sulawesi Selatan
NS002406,NIK0002406,1972-09-11,L,Salon,6070000.0,8.0,Gresik,Jawa Timur
NS002407,NIK0002407,1976-06-13,L,Pertanian,4220000.0,18.0,Gresik,Jawa Timur
NS002408,NIK0002408,1984-03-16,P,Pertanian,,10.0,Parepare,Sulawesi Selatan
NS002409,NIK0002409,1973-07-22,P,Bengkel,2560000.0,8.0,Kudus,Jawa Tengah
NS002410,NIK0002410,1965-12-08,P,Bengkel,10870000.0,1.0,Cirebon,Jawa Barat
NS002411,NIK0002411,2003-03-16,P,Perikanan,2770000.0,11.0,Parepare,Sulawesi Selatan
NS002412,NIK0002412,1961-04-23,P,Perikanan,4470000.0,8.0,Bekasi,Jawa Barat
NS002413,NIK0002413,1976-03-27,L,Salon,7390000.0,13.0,Singaraja ,Bali
NS002414,NIK0002414,2000-08-26,L,Toko Bangunan,2370000.0,9.0,Makassar,Sulawesi Selatan
NS002415,NIK0002415,1970-09-06,L,Kuliner,3450000.0,18.0,Semarang,Jawa Tengah
NS002416,NIK0002416,1960-08-15,L,Bengkel,4900000.0,17.0,Medan,Sumatera Utara
NS002417,NIK0002417,1983-12-05,P,Warung Kelontong,266250000.0,20.0,Malang,Jawa Timur
NS002418,NIK0002418,1979-09-12,P,Kerajinan,3860000.0,1.0,Kudus ,Jawa Tengah
NS002419,NIK0002419,1992-03-03,L,Jasa Jahit,6740000.0,14.0,Kediri,Jawa Timur
NS002420,NIK0002420,1966-12-07,P,LAINNYA,13720000.0,3.0,Makassar,Sulawesi Selatan
NS002421,NIK0002421,1961-11-22,P,Perikanan,3220000.0,6.0,Sidoarjo,Jawa Timur
NS002422,NIK0002422,1992-07-26,P,Kuliner,7960000.0,1.0,Magelang,Jawa Tengah
NS002423,NIK0002423,1996-02-21,P,Kuliner,1240000.0,21.0,Malang ,Jawa Timur
NS002424,NIK0002424,1976-11-02,L,Toko Bangunan,,18.0,Pematangsiantar,Sumatera Utara
NS002425,NIK0002425,1960-01-19,P,Perikanan,7220000.0,9.0,Jember,Jawa Timur
NS002426,NIK0002426,1975-06-01,L,Laundry,9380000.0,18.0,Singaraja,Bali
NS002427,NIK0002427,1996-07-17,P,Kuliner,562350000.0,13.0,Parepare,Sulawesi Selatan
